,date,open,close,high,low,volume,code
4053,2018-08-29,609.468,613.318,616.348,606.568,27404.0,600519
4054,2018-08-30,615.678,607.868,620.068,606.478,33788.0,600519
4055,2018-08-31,603.718,586.658,604.468,583.968,58980.0,600519
4056,2018-09-03,579.468,593.678,595.138,578.268,30179.0,600519
4057,2018-09-04,594.268,602.508,603.468,589.068,21540.0,600519
4058,2018-09-05,602.468,585.258,604.458,584.468,28983.0,600519
4059,2018-09-06,579.468,571.468,586.728,567.468,42370.0,600519
4060,2018-09-07,572.968,578.438,585.498,572.608,29240.0,600519
4061,2018-09-10,579.668,572.268,581.278,568.168,21202.0,600519
4062,2018-09-11,573.038,573.468,578.438,568.098,19496.0,600519
4063,2018-09-12,570.468,557.468,572.338,555.478,41157.0,600519
4064,2018-09-13,565.468,559.448,569.468,547.468,47713.0,600519
4065,2018-09-14,561.448,570.368,577.248,555.998,40900.0,600519
4066,2018-09-17,572.468,573.278,580.428,568.528,29112.0,600519
4067,2018-09-18,570.468,594.168,595.468,569.688,37858.0,600519
4068,2018-09-19,594.048,608.888,613.468,593.468,48221.0,600519
4069,2018-09-20,612.668,606.018,614.368,604.828,27519.0,600519
4070,2018-09-21,609.468,627.478,627.478,607.478,42617.0,600519
4071,2018-09-25,622.468,624.488,633.238,620.728,30639.0,600519
4072,2018-09-26,629.568,652.398,660.148,629.458,72287.0,600519
4073,2018-09-27,654.968,651.468,655.468,642.868,40508.0,600519
4074,2018-09-28,654.168,657.468,660.668,646.348,35089.0,600519
4075,2018-10-08,642.878,613.618,646.468,613.618,82745.0,600519
4076,2018-10-09,614.368,622.468,626.178,613.368,40222.0,600519
4077,2018-10-10,624.728,598.388,625.468,597.158,63098.0,600519
4078,2018-10-11,562.478,572.458,596.408,562.478,91581.0,600519
4079,2018-10-12,578.468,595.468,600.148,578.048,54472.0,600519
4080,2018-10-15,596.958,594.368,599.418,587.498,35607.0,600519
4081,2018-10-16,593.448,594.608,606.998,589.478,26393.0,600519
4082,2018-10-17,602.468,593.188,604.768,577.368,43077.0,600519
4083,2018-10-18,587.468,573.408,587.468,572.438,52156.0,600519
4084,2018-10-19,565.468,597.468,602.468,562.548,76199.0,600519
4085,2018-10-22,602.468,620.468,629.488,602.468,73108.0,600519
4086,2018-10-23,616.468,569.208,616.468,562.468,123112.0,600519
4087,2018-10-24,555.578,564.458,577.468,547.468,76112.0,600519
4088,2018-10-25,547.468,546.468,549.968,536.048,75568.0,600519
4089,2018-10-26,546.468,537.568,552.468,535.448,55327.0,600519
4090,2018-10-29,476.558,476.558,476.558,476.558,49076.0,600519
4091,2018-10-30,437.468,451.468,470.468,436.488,204396.0,600519
4092,2018-10-31,454.468,476.368,482.468,449.468,96884.0,600519
4093,2018-11-01,482.468,490.468,512.968,478.718,98106.0,600519
4094,2018-11-02,512.468,527.368,527.468,499.708,89156.0,600519
4095,2018-11-05,520.468,503.268,520.468,499.238,75517.0,600519
4096,2018-11-06,501.468,493.468,501.628,485.478,45566.0,600519
4097,2018-11-07,496.468,493.868,502.418,489.478,38107.0,600519
4098,2018-11-08,501.468,497.808,504.468,495.468,33763.0,600519
4099,2018-11-09,494.688,489.468,496.468,489.468,24336.0,600519
4100,2018-11-12,480.468,479.468,481.668,464.268,67824.0,600519
4101,2018-11-13,473.588,497.468,497.468,470.468,66429.0,600519
4102,2018-11-14,497.428,482.568,497.428,480.018,41766.0,600519
4103,2018-11-15,486.268,487.168,492.268,482.968,30833.0,600519
4104,2018-11-16,488.468,487.468,493.468,485.498,28938.0,600519
4105,2018-11-19,487.768,496.488,499.468,486.578,36179.0,600519
4106,2018-11-20,492.468,489.068,495.468,487.468,26943.0,600519
4107,2018-11-21,481.468,492.168,496.368,481.148,27107.0,600519
4108,2018-11-22,492.618,491.968,494.798,485.468,21213.0,600519
4109,2018-11-23,491.468,484.368,494.768,484.368,20126.0,600519
4110,2018-11-26,485.468,479.578,487.668,479.468,19120.0,600519
4111,2018-11-27,479.468,475.568,482.458,473.968,20233.0,600519
4112,2018-11-28,478.318,484.468,486.658,472.968,27737.0,600519
4113,2018-11-29,493.498,479.068,497.268,476.478,45069.0,600519
4114,2018-11-30,484.468,492.468,496.358,480.468,49010.0,600519
4115,2018-12-03,516.468,528.668,532.468,512.238,83414.0,600519
4116,2018-12-04,530.458,529.698,531.728,522.468,31473.0,600519
4117,2018-12-05,524.968,537.568,543.968,522.468,41588.0,600519
4118,2018-12-06,527.468,519.268,533.448,517.828,37758.0,600519
4119,2018-12-07,523.068,514.468,526.328,512.168,26841.0,600519
4120,2018-12-10,503.468,504.698,514.968,501.648,24640.0,600519
4121,2018-12-11,504.468,510.458,514.018,504.468,16316.0,600519
4122,2018-12-12,516.258,516.468,516.668,510.268,19921.0,600519
4123,2018-12-13,517.468,529.218,534.348,517.068,40399.0,600519
4124,2018-12-14,525.478,520.428,527.268,519.468,24554.0,600519
4125,2018-12-17,520.038,517.988,523.438,512.478,24895.0,600519
4126,2018-12-18,513.348,518.408,519.008,512.468,19222.0,600519
4127,2018-12-19,516.468,505.268,518.458,503.498,25715.0,600519
4128,2018-12-20,503.688,501.968,508.968,496.358,26940.0,600519
4129,2018-12-21,498.468,494.878,500.918,489.678,30640.0,600519
4130,2018-12-24,490.968,495.468,498.378,485.468,19109.0,600519
4131,2018-12-25,489.688,493.258,494.968,481.078,26592.0,600519
4132,2018-12-26,491.278,487.548,495.868,485.468,17866.0,600519
4133,2018-12-27,497.468,490.468,499.318,489.688,29493.0,600519
4134,2018-12-28,490.768,517.478,523.868,487.468,63678.0,600519
4135,2019-01-02,537.448,526.448,539.468,522.478,62286.0,600519
4136,2019-01-03,527.438,517.468,529.128,513.268,30977.0,600519
4137,2019-01-04,514.748,529.468,535.138,509.488,37683.0,600519
4138,2019-01-07,535.468,532.958,539.468,529.688,34750.0,600519
4139,2019-01-08,532.968,532.258,539.468,527.748,28838.0,600519
4140,2019-01-09,537.458,543.588,553.628,536.508,49892.0,600519
4141,2019-01-10,544.598,546.238,552.348,537.718,29043.0,600519
4142,2019-01-11,552.468,563.348,564.468,546.218,38884.0,600519
4143,2019-01-14,560.468,552.068,563.358,549.018,25648.0,600519
4144,2019-01-15,555.328,587.448,588.968,552.468,55764.0,600519
4145,2019-01-16,585.468,588.568,593.118,581.068,42083.0,600519
4146,2019-01-17,590.468,586.718,597.168,583.268,30284.0,600519
4147,2019-01-18,592.468,611.078,617.668,588.968,68609.0,600519
4148,2019-01-21,617.468,614.448,626.348,609.348,47051.0,600519
4149,2019-01-22,613.468,598.468,613.468,592.688,42122.0,600519
4150,2019-01-23,594.688,593.128,601.968,590.598,33624.0,600519
4151,2019-01-24,597.768,599.968,605.298,592.148,29155.0,600519
4152,2019-01-25,603.348,607.168,612.368,597.398,28986.0,600519
4153,2019-01-28,611.468,604.468,621.448,603.498,36102.0,600519
4154,2019-01-29,604.968,612.468,615.468,595.468,30342.0,600519
4155,2019-01-30,612.458,603.468,613.688,603.468,22699.0,600519
4156,2019-01-31,607.468,617.068,617.068,605.028,36696.0,600519
4157,2019-02-01,624.508,620.138,626.468,617.078,30520.0,600519
4158,2019-02-11,622.468,652.768,656.968,615.648,58140.0,600519
4159,2019-02-12,650.468,645.388,652.958,642.668,35091.0,600519
4160,2019-02-13,650.468,662.718,663.628,644.688,35677.0,600519
4161,2019-02-14,658.668,664.628,671.128,657.608,32258.0,600519
4162,2019-02-15,662.348,652.248,662.348,650.488,23237.0,600519
4163,2019-02-18,658.468,667.468,672.418,658.468,37745.0,600519
4164,2019-02-19,668.428,658.228,669.968,654.128,29501.0,600519
4165,2019-02-20,662.468,649.468,662.468,643.528,37882.0,600519
4166,2019-02-21,647.468,647.718,657.948,644.468,29850.0,600519
4167,2019-02-22,644.468,653.478,655.958,641.568,25908.0,600519
4168,2019-02-25,658.218,669.798,671.908,645.458,82622.0,600519
4169,2019-02-26,675.268,654.818,676.648,653.468,57964.0,600519
4170,2019-02-27,660.468,668.168,685.488,658.468,65942.0,600519
4171,2019-02-28,665.368,682.478,690.888,664.418,56986.0,600519
4172,2019-03-01,688.968,716.768,717.468,688.468,63840.0,600519
4173,2019-03-04,722.468,709.328,725.798,704.688,84585.0,600519
4174,2019-03-05,712.468,707.248,717.018,703.348,44830.0,600519
4175,2019-03-06,702.468,695.468,706.968,693.348,46731.0,600519
4176,2019-03-07,689.688,676.068,689.688,673.028,60180.0,600519
4177,2019-03-08,665.368,664.968,674.298,661.118,52275.0,600519
4178,2019-03-11,667.508,686.008,694.418,667.508,53057.0,600519
4179,2019-03-12,691.288,672.478,691.298,666.468,52510.0,600519
4180,2019-03-13,672.968,681.468,688.218,672.968,40561.0,600519
4181,2019-03-14,684.468,705.468,712.468,681.468,62172.0,600519
4182,2019-03-15,703.468,704.768,714.968,692.318,52400.0,600519
4183,2019-03-18,706.268,737.558,741.998,704.468,81318.0,600519
4184,2019-03-19,730.468,720.078,735.388,719.768,40634.0,600519
4185,2019-03-20,717.468,720.268,729.768,712.468,31117.0,600519
4186,2019-03-21,715.468,713.218,720.268,708.968,32573.0,600519
4187,2019-03-22,715.688,721.468,727.448,712.468,30517.0,600519
4188,2019-03-25,713.468,703.068,715.468,700.768,37270.0,600519
4189,2019-03-26,707.468,700.468,713.408,691.568,37595.0,600519
4190,2019-03-27,708.468,715.968,721.348,702.468,42807.0,600519
4191,2019-03-28,720.898,734.268,741.948,713.148,57566.0,600519
4192,2019-03-29,762.468,781.458,794.148,757.638,90933.0,600519
4193,2019-04-01,787.468,786.468,796.418,778.468,60934.0,600519
4194,2019-04-02,787.458,777.468,787.458,763.528,53227.0,600519
4195,2019-04-03,767.588,771.968,779.208,761.678,43056.0,600519
4196,2019-04-04,767.468,792.468,793.268,763.668,55772.0,600519
4197,2019-04-08,827.468,827.668,835.468,817.588,66251.0,600519
4198,2019-04-09,830.468,832.468,835.668,819.978,47989.0,600519
4199,2019-04-10,830.468,875.458,879.368,827.468,67814.0,600519
4200,2019-04-11,875.468,852.668,877.468,833.018,61102.0,600519
4201,2019-04-12,836.468,841.468,847.458,827.478,48612.0,600519
4202,2019-04-15,858.468,834.468,866.468,834.468,45522.0,600519
4203,2019-04-16,832.368,867.368,867.368,828.688,46423.0,600519
4204,2019-04-17,865.468,879.468,882.978,852.468,40761.0,600519
4205,2019-04-18,872.878,872.968,882.148,863.688,19598.0,600519
4206,2019-04-19,871.428,880.028,888.418,858.778,32379.0,600519
4207,2019-04-22,886.968,876.668,906.358,868.078,40627.0,600519
4208,2019-04-23,878.468,902.418,908.688,876.668,48852.0,600519
4209,2019-04-24,907.348,897.468,917.468,878.688,45227.0,600519
4210,2019-04-25,896.258,879.838,901.458,878.688,39801.0,600519
4211,2019-04-26,873.768,872.468,887.348,872.468,43277.0,600519
4212,2019-04-29,872.468,899.438,916.468,862.468,52572.0,600519
4213,2019-04-30,895.468,901.468,912.428,890.578,35943.0,600519
4214,2019-05-06,852.968,833.468,862.468,820.468,135099.0,600519
4215,2019-05-07,820.748,817.468,841.408,797.688,100837.0,600519
4216,2019-05-08,787.468,811.868,829.268,787.468,81882.0,600519
4217,2019-05-09,802.468,786.278,807.338,769.968,91545.0,600519
4218,2019-05-10,803.128,834.588,838.248,795.658,79907.0,600519
4219,2019-05-13,826.328,819.468,838.448,811.468,46637.0,600519
4220,2019-05-14,812.468,814.038,833.468,800.468,59983.0,600519
4221,2019-05-15,817.708,854.468,860.468,817.708,63124.0,600519
4222,2019-05-16,846.468,857.378,859.468,832.468,44540.0,600519
4223,2019-05-17,854.488,834.258,859.768,827.568,49841.0,600519
4224,2019-05-20,827.468,812.428,827.468,798.468,44407.0,600519
4225,2019-05-21,812.468,822.468,837.468,799.488,42385.0,600519
4226,2019-05-22,822.448,815.468,831.468,807.468,32041.0,600519
4227,2019-05-23,808.468,788.468,811.448,783.688,58058.0,600519
4228,2019-05-24,792.468,805.968,812.468,791.908,44034.0,600519
4229,2019-05-27,806.568,806.468,810.458,787.518,39161.0,600519
4230,2019-05-28,805.458,815.468,834.958,802.488,74772.0,600519
4231,2019-05-29,815.478,839.378,852.418,815.478,65646.0,600519
4232,2019-05-30,837.468,832.768,847.458,818.688,40247.0,600519
4233,2019-05-31,827.998,817.468,834.458,817.468,35793.0,600519
4234,2019-06-03,819.468,819.468,828.818,813.748,34479.0,600519
4235,2019-06-04,822.468,802.768,822.898,798.468,39689.0,600519
4236,2019-06-05,811.468,799.068,813.728,797.468,34067.0,600519
4237,2019-06-06,803.088,789.598,803.238,785.468,34786.0,600519
4238,2019-06-10,785.448,798.548,806.418,767.468,55502.0,600519
4239,2019-06-11,803.468,838.358,843.078,802.468,80106.0,600519
4240,2019-06-12,833.688,834.168,838.458,821.468,37747.0,600519
4241,2019-06-13,837.468,837.468,839.768,824.468,32917.0,600519
4242,2019-06-14,838.468,840.468,859.768,837.488,42455.0,600519
4243,2019-06-17,834.468,839.068,854.408,833.488,32769.0,600519
4244,2019-06-18,844.468,844.468,847.468,830.068,29441.0,600519
4245,2019-06-19,867.468,859.478,874.168,859.478,53726.0,600519
4246,2019-06-20,859.968,902.468,902.968,859.668,67271.0,600519
4247,2019-06-21,897.438,903.768,911.958,891.968,45926.0,600519
4248,2019-06-24,905.768,914.568,927.158,902.468,45779.0,600519
4249,2019-06-25,919.468,910.448,926.468,894.468,51295.0,600519
4250,2019-06-26,912.468,907.328,912.468,898.688,29588.0,600519
4251,2019-06-27,912.468,923.818,928.468,908.588,47978.0,600519
4252,2019-06-28,927.997,926.007,930.887,913.337,31088.0,600519
4253,2019-07-01,946.527,973.867,977.607,942.227,52337.0,600519
4254,2019-07-02,967.007,967.007,971.507,958.007,39061.0,600519
4255,2019-07-03,962.007,929.907,965.007,923.507,67139.0,600519
4256,2019-07-04,927.807,923.207,932.807,913.227,46216.0,600519
4257,2019-07-05,928.007,941.827,948.007,918.307,50032.0,600519
4258,2019-07-08,937.057,926.867,939.907,917.007,33613.0,600519
4259,2019-07-09,921.307,918.067,931.007,910.357,31723.0,600519
4260,2019-07-10,922.937,924.527,932.587,919.007,28166.0,600519
4261,2019-07-11,931.967,923.507,940.387,918.007,30514.0,600519
4262,2019-07-12,923.307,928.097,933.507,922.017,28173.0,600519
4263,2019-07-15,909.807,917.937,922.107,893.137,59870.0,600519
4264,2019-07-16,917.457,910.007,924.307,907.007,33245.0,600519
4265,2019-07-17,910.007,905.507,914.997,904.137,25468.0,600519
4266,2019-07-18,903.507,889.507,905.007,889.187,39252.0,600519
4267,2019-07-19,897.007,897.877,902.807,890.007,28014.0,600519
4268,2019-07-22,902.007,899.027,906.007,892.257,28125.0,600519
4269,2019-07-23,904.307,895.987,904.597,885.867,32483.0,600519
4270,2019-07-24,900.317,888.367,901.907,886.697,46771.0,600519
4271,2019-07-25,887.977,905.007,905.367,880.157,38255.0,600519
4272,2019-07-26,903.977,907.037,913.007,900.557,26467.0,600519
4273,2019-07-29,904.037,918.417,921.507,902.017,26981.0,600519
4274,2019-07-30,918.507,920.937,925.007,913.007,19537.0,600519
4275,2019-07-31,917.007,914.607,923.777,908.597,22526.0,600519
4276,2019-08-01,918.517,901.307,919.007,895.027,35089.0,600519
4277,2019-08-02,886.007,896.457,899.987,885.007,39719.0,600519
4278,2019-08-05,887.007,884.437,896.007,882.007,36774.0,600519
4279,2019-08-06,873.007,888.307,890.007,865.807,43991.0,600519
4280,2019-08-07,891.507,887.007,897.537,887.007,26869.0,600519
4281,2019-08-08,895.507,913.687,916.007,894.007,38808.0,600519
4282,2019-08-09,920.507,904.037,922.957,900.997,28461.0,600519
4283,2019-08-12,952.317,960.637,962.107,937.017,81498.0,600519
4284,2019-08-13,958.167,959.957,968.007,952.687,30329.0,600519
4285,2019-08-14,972.027,985.337,993.907,972.027,41410.0,600519
4286,2019-08-15,970.007,986.907,988.487,970.007,27237.0,600519
4287,2019-08-16,991.847,996.607,1017.587,983.007,36086.0,600519
4288,2019-08-19,1003.007,997.887,1011.987,991.057,32867.0,600519
4289,2019-08-20,997.007,1012.007,1015.687,992.007,28602.0,600519
4290,2019-08-21,1012.107,1008.007,1018.977,1003.667,25066.0,600519
4291,2019-08-22,1014.997,1046.007,1046.007,1012.007,37590.0,600519
4292,2019-08-23,1047.007,1072.107,1075.567,1037.627,40192.0,600519
4293,2019-08-26,1055.007,1044.957,1070.007,1038.687,48497.0,600519
4294,2019-08-27,1059.007,1051.007,1073.317,1051.007,52164.0,600519
4295,2019-08-28,1051.007,1042.117,1065.197,1025.017,47009.0,600519
4296,2019-08-29,1047.007,1055.107,1060.187,1034.507,29330.0,600519
4297,2019-08-30,1067.007,1084.007,1088.007,1065.007,44890.0,600519
4298,2019-09-02,1081.997,1080.767,1086.987,1071.007,28234.0,600519
4299,2019-09-03,1082.007,1082.007,1093.027,1070.567,29485.0,600519
4300,2019-09-04,1082.807,1067.017,1084.917,1062.117,33600.0,600519
4301,2019-09-05,1071.007,1086.007,1086.907,1070.007,32930.0,600519
4302,2019-09-06,1086.507,1084.497,1088.157,1073.007,26176.0,600519
4303,2019-09-09,1087.007,1078.527,1090.007,1077.007,29379.0,600519
4304,2019-09-10,1076.307,1065.857,1077.007,1062.017,26227.0,600519
4305,2019-09-11,1061.227,1011.527,1061.977,1010.007,81716.0,600519
4306,2019-09-12,1008.007,1041.007,1051.987,1008.007,41211.0,600519
4307,2019-09-16,1025.007,1041.007,1045.957,1025.007,31371.0,600519
4308,2019-09-17,1036.007,1036.017,1048.667,1029.007,25196.0,600519
4309,2019-09-18,1050.507,1090.907,1092.007,1050.187,69314.0,600519
4310,2019-09-19,1090.007,1087.007,1092.007,1079.107,24479.0,600519
4311,2019-09-20,1093.007,1099.427,1102.007,1089.597,37626.0,600519
4312,2019-09-23,1099.007,1091.007,1099.007,1073.007,30026.0,600519
4313,2019-09-24,1097.007,1126.007,1126.907,1094.007,36269.0,600519
4314,2019-09-25,1122.007,1116.007,1130.877,1112.507,24024.0,600519
4315,2019-09-26,1116.947,1109.007,1125.357,1100.817,26081.0,600519
4316,2019-09-27,1106.007,1116.757,1125.007,1095.007,22826.0,600519
4317,2019-09-30,1105.007,1092.007,1111.437,1092.007,30825.0,600519
4318,2019-10-08,1095.007,1109.107,1122.007,1094.017,31045.0,600519
4319,2019-10-09,1108.207,1088.817,1108.207,1077.057,35788.0,600519
4320,2019-10-10,1069.007,1097.007,1100.937,1051.027,41173.0,600519
4321,2019-10-11,1099.007,1116.607,1117.007,1094.217,28689.0,600519
4322,2019-10-14,1128.007,1122.007,1129.667,1112.007,27187.0,600519
4323,2019-10-15,1122.007,1153.007,1157.687,1119.037,40034.0,600519
4324,2019-10-16,1110.007,1112.007,1129.507,1102.007,59150.0,600519
4325,2019-10-17,1118.007,1125.337,1128.667,1104.507,30508.0,600519
4326,2019-10-18,1121.007,1117.797,1131.997,1113.697,28291.0,600519
4327,2019-10-21,1113.867,1110.507,1120.907,1105.307,25274.0,600519
4328,2019-10-22,1120.007,1112.807,1123.507,1105.897,19309.0,600519
4329,2019-10-23,1110.007,1100.917,1120.007,1098.117,23080.0,600519
4330,2019-10-24,1106.957,1092.277,1108.007,1089.167,26178.0,600519
4331,2019-10-25,1095.307,1113.357,1114.507,1085.037,25998.0,600519
4332,2019-10-28,1108.017,1120.297,1123.017,1107.007,22485.0,600519
4333,2019-10-29,1123.117,1135.007,1141.967,1119.777,27803.0,600519
4334,2019-10-30,1132.007,1125.807,1134.707,1118.007,21254.0,600519
4335,2019-10-31,1138.007,1122.017,1140.007,1118.157,25909.0,600519
4336,2019-11-01,1123.007,1127.007,1133.957,1114.507,22811.0,600519
4337,2019-11-04,1132.007,1141.597,1151.997,1131.007,26737.0,600519
4338,2019-11-05,1141.507,1141.007,1147.007,1134.007,22254.0,600519
4339,2019-11-06,1139.007,1135.007,1146.007,1130.887,19737.0,600519
4340,2019-11-07,1138.517,1143.377,1143.887,1131.007,16167.0,600519
4341,2019-11-08,1147.007,1147.007,1157.657,1143.517,24512.0,600519
4342,2019-11-11,1143.507,1141.007,1148.207,1135.517,17342.0,600519
4343,2019-11-12,1146.007,1143.607,1151.607,1140.217,19150.0,600519
4344,2019-11-13,1149.007,1166.007,1169.807,1142.007,31977.0,600519
4345,2019-11-14,1169.007,1172.007,1182.007,1164.007,23521.0,600519
4346,2019-11-15,1172.007,1166.907,1174.917,1163.507,16340.0,600519
4347,2019-11-18,1167.127,1169.287,1171.457,1160.007,18037.0,600519
4348,2019-11-19,1170.007,1174.327,1183.617,1167.027,20623.0,600519
4349,2019-11-20,1172.007,1175.757,1181.517,1170.067,15280.0,600519
4350,2019-11-21,1173.007,1173.307,1177.517,1163.067,19187.0,600519
4351,2019-11-22,1165.007,1136.007,1171.007,1127.007,47054.0,600519
4352,2019-11-25,1130.057,1124.067,1136.007,1114.067,38281.0,600519
4353,2019-11-26,1128.687,1127.007,1140.607,1125.007,40239.0,600519
4354,2019-11-27,1134.807,1131.957,1138.627,1126.517,19848.0,600519
4355,2019-11-28,1136.977,1117.807,1139.517,1111.027,28844.0,600519
4356,2019-11-29,1107.507,1071.007,1107.507,1054.897,82397.0,600519
4357,2019-12-02,1060.207,1075.007,1082.027,1060.207,30784.0,600519
4358,2019-12-03,1075.007,1060.007,1075.007,1059.747,27340.0,600519
4359,2019-12-04,1082.007,1064.337,1086.667,1060.007,35283.0,600519
4360,2019-12-05,1067.007,1071.807,1074.017,1060.007,21338.0,600519
4361,2019-12-06,1077.977,1112.007,1112.007,1072.107,39506.0,600519
4362,2019-12-09,1117.007,1100.707,1118.007,1098.107,21824.0,600519
4363,2019-12-10,1101.607,1106.407,1107.007,1093.007,15086.0,600519
4364,2019-12-11,1110.007,1100.987,1112.757,1097.557,14567.0,600519
4365,2019-12-12,1098.007,1079.007,1101.947,1072.087,29409.0,600519
4366,2019-12-13,1088.007,1105.007,1107.007,1088.007,30000.0,600519
4367,2019-12-16,1105.007,1089.927,1105.007,1079.947,30936.0,600519
4368,2019-12-17,1091.707,1111.987,1115.607,1085.037,42616.0,600519
4369,2019-12-18,1116.007,1110.007,1117.207,1106.007,19640.0,600519
4370,2019-12-19,1105.007,1099.407,1105.007,1094.007,19552.0,600519
4371,2019-12-20,1104.187,1088.307,1104.187,1083.507,23563.0,600519
4372,2019-12-23,1081.007,1091.307,1104.507,1078.007,25919.0,600519
4373,2019-12-24,1095.007,1090.007,1097.007,1087.007,11823.0,600519
4374,2019-12-25,1085.007,1075.707,1085.007,1072.017,24305.0,600519
4375,2019-12-26,1074.007,1077.107,1083.987,1061.997,22877.0,600519
4376,2019-12-27,1092.007,1105.007,1114.007,1092.007,47066.0,600519
4377,2019-12-30,1112.207,1127.807,1137.507,1112.207,40760.0,600519
4378,2019-12-31,1125.007,1125.007,1130.007,1118.517,22588.0,600519
4379,2020-01-02,1070.007,1072.007,1087.067,1058.007,148099.0,600519
4380,2020-01-03,1059.007,1020.567,1059.007,1018.907,130318.0,600519
4381,2020-01-06,1012.867,1019.997,1034.907,1009.307,63414.0,600519
4382,2020-01-07,1019.507,1036.537,1041.007,1018.407,47853.0,600519
4383,2020-01-08,1027.057,1030.147,1037.507,1024.587,25008.0,600519
4384,2020-01-09,1036.007,1044.707,1047.397,1032.007,37405.0,600519
4385,2020-01-10,1051.007,1054.507,1057.997,1044.507,35975.0,600519
4386,2020-01-13,1054.507,1066.277,1071.207,1054.007,38515.0,600519
4387,2020-01-14,1066.207,1049.407,1066.897,1045.007,35144.0,600519
4388,2020-01-15,1051.017,1054.137,1063.607,1047.007,26029.0,600519
4389,2020-01-16,1060.877,1049.007,1060.877,1044.587,23191.0,600519
4390,2020-01-17,1052.007,1049.507,1054.787,1043.017,23472.0,600519
4391,2020-01-20,1053.867,1033.007,1053.867,1024.007,35391.0,600519
4392,2020-01-21,1023.007,1017.307,1029.007,1014.307,32874.0,600519
4393,2020-01-22,1012.007,1017.517,1026.007,997.387,36200.0,600519
4394,2020-01-23,1018.007,994.807,1018.007,979.007,53468.0,600519
4395,2020-02-03,927.007,945.927,952.687,922.007,123442.0,600519
4396,2020-02-04,957.007,980.017,999.007,953.017,62624.0,600519
4397,2020-02-05,992.007,991.997,996.007,975.037,47418.0,600519
4398,2020-02-06,1001.437,1013.007,1017.007,994.027,47171.0,600519
4399,2020-02-07,1012.017,1018.007,1019.007,1003.027,31278.0,600519
4400,2020-02-10,1004.007,1008.497,1016.607,999.207,30533.0,600519
4401,2020-02-11,1005.007,1040.007,1041.687,1004.807,47917.0,600519
4402,2020-02-12,1031.007,1039.277,1040.797,1027.887,28125.0,600519
4403,2020-02-13,1040.007,1033.007,1055.897,1030.017,30357.0,600519
4404,2020-02-14,1032.457,1030.007,1035.517,1025.117,23287.0,600519
4405,2020-02-17,1024.507,1035.827,1038.197,1024.407,27028.0,600519
4406,2020-02-18,1032.017,1026.007,1038.887,1025.007,26664.0,600519
4407,2020-02-19,1027.007,1038.507,1043.507,1020.007,37051.0,600519
4408,2020-02-20,1038.707,1060.007,1066.007,1037.417,46802.0,600519
4409,2020-02-21,1053.467,1054.887,1065.547,1052.017,28940.0,600519
4410,2020-02-24,1047.507,1029.187,1052.007,1027.507,38650.0,600519
4411,2020-02-25,1020.007,1016.817,1024.097,1009.887,38385.0,600519
4412,2020-02-26,1004.007,1015.707,1026.007,997.007,43560.0,600519
4413,2020-02-27,1018.007,1029.397,1036.997,1018.007,34498.0,600519
4414,2020-02-28,1012.307,999.007,1024.007,991.977,49946.0,600519
4415,2020-03-02,992.117,1028.017,1038.557,992.017,47663.0,600519
4416,2020-03-03,1040.007,1055.007,1060.887,1040.007,50250.0,600519
4417,2020-03-04,1067.007,1070.927,1081.007,1058.247,53792.0,600519
4418,2020-03-05,1078.317,1113.007,1116.997,1072.567,62426.0,600519
4419,2020-03-06,1105.007,1097.507,1118.007,1093.987,30641.0,600519
4420,2020-03-09,1077.007,1056.017,1077.007,1053.317,43404.0,600519
4421,2020-03-10,1055.007,1098.007,1110.007,1055.007,58062.0,600519
4422,2020-03-11,1097.507,1100.527,1111.587,1083.007,35548.0,600519
4423,2020-03-12,1083.227,1080.507,1095.007,1067.107,36631.0,600519
4424,2020-03-13,1032.007,1054.037,1070.987,1022.007,75885.0,600519
4425,2020-03-16,1045.987,1009.007,1049.957,1004.007,51233.0,600519
4426,2020-03-17,997.007,987.107,1020.007,953.127,79359.0,600519
4427,2020-03-18,982.007,949.997,1002.007,949.997,73460.0,600519
4428,2020-03-19,935.997,938.007,957.007,902.107,102265.0,600519
4429,2020-03-20,953.007,977.287,985.007,953.007,60139.0,600519
4430,2020-03-23,942.007,961.007,977.287,933.527,48472.0,600519
4431,2020-03-24,985.007,998.007,1000.887,977.007,46651.0,600519
4432,2020-03-25,1029.987,1022.107,1033.367,1016.207,37049.0,600519
4433,2020-03-26,1015.337,1006.927,1033.207,1004.007,30049.0,600519
4434,2020-03-27,1027.007,1017.507,1034.007,1017.017,36261.0,600519
4435,2020-03-30,1002.257,1014.007,1019.007,999.007,30687.0,600519
4436,2020-03-31,1024.007,1053.007,1057.007,1023.807,47984.0,600519
4437,2020-04-01,1059.007,1045.007,1071.007,1045.007,33205.0,600519
4438,2020-04-02,1046.007,1087.007,1087.007,1045.887,45206.0,600519
4439,2020-04-03,1081.037,1081.797,1089.967,1073.987,27618.0,600519
4440,2020-04-07,1103.957,1101.957,1108.507,1090.897,43488.0,600519
4441,2020-04-08,1094.007,1101.767,1108.317,1094.007,24224.0,600519
4442,2020-04-09,1108.007,1100.507,1111.007,1089.967,22817.0,600519
4443,2020-04-10,1099.887,1107.007,1123.507,1095.507,27804.0,600519
4444,2020-04-13,1107.007,1104.307,1111.987,1090.507,15981.0,600519
4445,2020-04-14,1118.007,1127.107,1133.557,1108.007,36800.0,600519
